season,week,teamOwner,teamName,teamPoints,playerRosterPosition,playerNameAndInfo,playerPoints,playerOpponent,playerGameStatus
2011,17,Matthew,Turf Muncher,67.66,RB,L. McCoy RB - PHI ,0.0,WAS,"Win, 34-10"
2011,17,Matthew,Turf Muncher,67.66,RB,R. Mathews RB - LAC ,0.0,@LV,"Win, 38-26"
2011,17,Matthew,Turf Muncher,67.66,WR,D. Thomas WR - DEN ,3.4,KC,"Loss, 3-7"
2011,17,Matthew,Turf Muncher,67.66,WR,M. Williams WR - TB ,3.1,@ATL,"Loss, 24-45"
2011,17,Matthew,Turf Muncher,67.66,TE,A. Gates TE - LAC ,16.6,@LV,"Win, 38-26"
2011,17,Matthew,Turf Muncher,67.66,W/R,P. Hillis RB - CLE ,2.7,PIT,"Loss, 9-13"
2011,17,Matthew,Turf Muncher,67.66,K,M. Bryant K - ATL ,9.0,TB,"Win, 45-24"
2011,17,Matthew,Turf Muncher,67.66,DEF,Broncos DEF ,7.0,KC,"Loss, 3-7"
2011,17,Matthew,Turf Muncher,67.66,DP,B. Urlacher LB - CHI ,8.5,@MIN,"Win, 17-13"
2011,17,Matthew,Turf Muncher,67.66,BN,M. Manningham WR - NYG ,0.0,DAL,"Win, 31-14"
2011,17,Matthew,Turf Muncher,67.66,BN,R. Meachem WR - NO ,3.0,CAR,"Win, 45-17"
2011,17,Matthew,Turf Muncher,67.66,BN,A. Johnson WR - HOU ,2.1,TEN,"Loss, 22-23"
2011,17,Matthew,Turf Muncher,67.66,BN,M. Floyd WR - LAC ,18.7,@LV,"Win, 38-26"
2011,17,Matthew,Turf Muncher,67.66,BN,L. Ball RB - DEN ,4.4,KC,"Loss, 3-7"
2011,17,Matthew,Turf Muncher,67.66,BN,A. Henery K - PHI ,10.0,WAS,"Win, 34-10"
2011,17,Mike,CoachSezItNorml2BleedOutYaEars,101.42,QB,T. Brady QB - NE LP ,25.52,BUF,"Win, 49-21"
2011,17,Mike,CoachSezItNorml2BleedOutYaEars,101.42,RB,R. Helu RB - WAS ,11.3,@PHI,"Loss, 10-34"
2011,17,Mike,CoachSezItNorml2BleedOutYaEars,101.42,RB,M. Turner RB - ATL ,29.2,TB,"Win, 45-24"
2011,17,Mike,CoachSezItNorml2BleedOutYaEars,101.42,WR,M. Austin WR - DAL ,2.0,@NYG,"Loss, 14-31"
2011,17,Mike,CoachSezItNorml2BleedOutYaEars,101.42,WR,M. Wallace WR - PIT ,1.1,@CLE,"Win, 13-9"
2011,17,Mike,CoachSezItNorml2BleedOutYaEars,101.42,TE,T. Gonzalez TE - ATL ,0.8,TB,"Win, 45-24"
2011,17,Mike,CoachSezItNorml2BleedOutYaEars,101.42,W/R,B. Wells RB - ARI ,0.0,SEA,"Win, 23-20"
2011,17,Mike,CoachSezItNorml2BleedOutYaEars,101.42,K,M. Crosby K - GB ,11.5,DET,"Win, 45-41"
2011,17,Mike,CoachSezItNorml2BleedOutYaEars,101.42,DEF,Steelers DEF ,8.0,@CLE,"Win, 13-9"
2011,17,Mike,CoachSezItNorml2BleedOutYaEars,101.42,DP,J. Anderson LB - CAR ,12.0,@NO,"Loss, 17-45"
2011,17,Mike,CoachSezItNorml2BleedOutYaEars,101.42,BN,E. Decker WR - DEN ,0.5,KC,"Loss, 3-7"
2011,17,Mike,CoachSezItNorml2BleedOutYaEars,101.42,BN,D. Thomas RB - MIA ,4.0,NYJ,"Win, 19-17"
2011,17,Mike,CoachSezItNorml2BleedOutYaEars,101.42,BN,E. Manning QB - NYG ,29.24,DAL,"Win, 31-14"
2011,17,Mike,CoachSezItNorml2BleedOutYaEars,101.42,BN,P. Thomas RB - NO ,6.6,CAR,"Win, 45-17"
2011,17,Mike,CoachSezItNorml2BleedOutYaEars,101.42,BN,Bengals DEF ,1.0,BAL,"Loss, 16-24"
2011,17,Mike,CoachSezItNorml2BleedOutYaEars,101.42,BN,D. Bishop LB - GB DNP ,8.0,DET,"Win, 45-41"
2011,17,Rob,Mansleezy,78.45,QB,C. Newton QB - CAR ,11.52,@NO,"Loss, 17-45"
2011,17,Rob,Mansleezy,78.45,RB,R. Mendenhall RB - PIT ,4.5,@CLE,"Win, 13-9"
2011,17,Rob,Mansleezy,78.45,RB,C. Benson RB - CIN ,6.1,BAL,"Loss, 16-24"
2011,17,Rob,Mansleezy,78.45,WR,R. White WR - ATL ,6.9,TB,"Win, 45-24"
2011,17,Rob,Mansleezy,78.45,WR,D. Hester WR - CHI ,3.13,@MIN,"Win, 17-13"
2011,17,Rob,Mansleezy,78.45,TE,J. Witten TE - DAL ,6.9,@NYG,"Loss, 14-31"
2011,17,Rob,Mansleezy,78.45,W/R,A. Bradshaw RB - NYG ,18.9,DAL,"Win, 31-14"
2011,17,Rob,Mansleezy,78.45,K,J. Hanson K - DET ,7.0,@GB,"Loss, 41-45"
2011,17,Rob,Mansleezy,78.45,DEF,Texans DEF ,5.0,TEN,"Loss, 22-23"
2011,17,Rob,Mansleezy,78.45,DP,J. Laurinaitis LB - STL ,8.5,SF,"Loss, 27-34"
2011,17,Rob,Mansleezy,78.45,BN,M. Ryan QB - ATL ,12.24,TB,"Win, 45-24"
2011,17,Rob,Mansleezy,78.45,BN,J. Maclin WR - PHI ,10.5,WAS,"Win, 34-10"
2011,17,Rob,Mansleezy,78.45,BN,B. Tate RB - HOU ,18.1,TEN,"Loss, 22-23"
2011,17,Rob,Mansleezy,78.45,BN,V. Davis TE - SF ,11.8,@LA,"Win, 34-27"
2011,17,Rob,Mansleezy,78.45,BN,D. Nelson WR - BUF ,3.3,@NE,"Loss, 21-49"
2011,17,Rob,Mansleezy,78.45,BN,Lions DEF ,5.0,@GB,"Loss, 41-45"
2011,17,Colin,Im a scientist,62.54,QB,B. Roethlisberger QB - PIT ,8.84,@CLE,"Win, 13-9"
2011,17,Colin,Im a scientist,62.54,RB,M. Lynch RB - SEA ,9.1,@ARI,"Loss, 20-23"
2011,17,Colin,Im a scientist,62.54,RB,D. Williams RB - CAR ,7.3,@NO,"Loss, 17-45"
2011,17,Colin,Im a scientist,62.54,WR,P. Burress WR - NYJ ,5.7,@MIA,"Loss, 17-19"
2011,17,Colin,Im a scientist,62.54,WR,S. Holmes WR - NYJ ,0.0,@MIA,"Loss, 17-19"
2011,17,Colin,Im a scientist,62.54,TE,B. Pettigrew TE - DET ,13.6,@GB,"Loss, 41-45"
2011,17,Colin,Im a scientist,62.54,W/R,A. Peterson RB - MIN ,0.0,CHI,"Loss, 13-17"
2011,17,Colin,Im a scientist,62.54,K,R. Gould K - CHI ,5.0,@MIN,"Win, 17-13"
2011,17,Colin,Im a scientist,62.54,DEF,Packers DEF ,6.0,DET,"Win, 45-41"
2011,17,Colin,Im a scientist,62.54,DP,D. Ware LB - DAL ,7.0,@NYG,"Loss, 14-31"
2011,17,Colin,Im a scientist,62.54,BN,T. Choice RB - BUF ,7.3,@NE,"Loss, 21-49"
2011,17,Colin,Im a scientist,62.54,BN,D. Moore WR - LV ,10.4,LAC,"Loss, 26-38"
2011,17,Colin,Im a scientist,62.54,BN,J. Jones WR - HOU ,3.9,TEN,"Loss, 22-23"
2011,17,Colin,Im a scientist,62.54,BN,R. Wayne WR - IND ,7.3,@JAX,"Loss, 13-19"
2011,17,Colin,Im a scientist,62.54,BN,R. Fitzpatrick QB - BUF ,17.88,@NE,"Loss, 21-49"
2011,17,Colin,Im a scientist,62.54,BN,R. Lewis LB - BAL ,7.0,@CIN,"Win, 24-16"
2011,17,nathan,ol-erth panda slayers,102.72,QB,A. Smith QB - SF ,18.92,@LA,"Win, 34-27"
2011,17,nathan,ol-erth panda slayers,102.72,RB,J. Stewart RB - CAR ,14.6,@NO,"Loss, 17-45"
2011,17,nathan,ol-erth panda slayers,102.72,RB,K. Bell RB - CHI ,6.2,@MIN,"Win, 17-13"
2011,17,nathan,ol-erth panda slayers,102.72,WR,S. Johnson WR - BUF ,10.0,@NE,"Loss, 21-49"
2011,17,nathan,ol-erth panda slayers,102.72,WR,L. Fitzgerald WR - ARI ,14.9,SEA,"Win, 23-20"
2011,17,nathan,ol-erth panda slayers,102.72,TE,J. Gresham TE - CIN ,5.2,BAL,"Loss, 16-24"
2011,17,nathan,ol-erth panda slayers,102.72,W/R,J. Simpson WR - CIN ,5.4,BAL,"Loss, 16-24"
2011,17,nathan,ol-erth panda slayers,102.72,K,N. Rackers K - HOU ,12.0,TEN,"Loss, 22-23"
2011,17,nathan,ol-erth panda slayers,102.72,DEF,49ers DEF ,7.0,@LA,"Win, 34-27"
2011,17,nathan,ol-erth panda slayers,102.72,DP,S. Tulloch LB - DET ,8.5,@GB,"Loss, 41-45"
2011,17,nathan,ol-erth panda slayers,102.72,BN,B. Green-Ellis RB - NE ,19.5,BUF,"Win, 49-21"
2011,17,nathan,ol-erth panda slayers,102.72,BN,J. Cook TE - TEN ,6.3,@HOU,"Win, 23-22"
2011,17,nathan,ol-erth panda slayers,102.72,BN,S. Jackson RB - STL ,11.1,SF,"Loss, 27-34"
2011,17,nathan,ol-erth panda slayers,102.72,BN,A. Rodgers QB - GB ,0.0,DET,"Win, 45-41"
2011,17,nathan,ol-erth panda slayers,102.72,BN,D. Bailey K - DAL ,2.0,@NYG,"Loss, 14-31"
2011,17,nathan,ol-erth panda slayers,102.72,BN,Bears DEF ,18.0,@MIN,"Win, 17-13"
2011,17,Jason,Clickety Clow,113.1,QB,M. Vick QB - PHI FP ,21.7,WAS,"Win, 34-10"
2011,17,Jason,Clickety Clow,113.1,RB,C. Spiller RB - BUF ,16.0,@NE,"Loss, 21-49"
2011,17,Jason,Clickety Clow,113.1,RB,R. Grant RB - GB ,18.8,DET,"Win, 45-41"
2011,17,Jason,Clickety Clow,113.1,WR,P. Harvin WR - MIN ,18.8,CHI,"Loss, 13-17"
2011,17,Jason,Clickety Clow,113.1,WR,J. Gaffney WR - WAS ,2.8,@PHI,"Loss, 10-34"
2011,17,Jason,Clickety Clow,113.1,TE,G. Olsen TE - CAR ,0.0,@NO,"Loss, 17-45"
2011,17,Jason,Clickety Clow,113.1,W/R,B. Marshall WR - MIA ,5.0,NYJ,"Win, 19-17"
2011,17,Jason,Clickety Clow,113.1,K,M. Prater K - DEN ,3.0,KC,"Loss, 3-7"
2011,17,Jason,Clickety Clow,113.1,DEF,Patriots DEF ,16.0,BUF,"Win, 49-21"
2011,17,Jason,Clickety Clow,113.1,DP,D. Jackson LB - CLE ,11.0,PIT,"Loss, 9-13"
2011,17,Jason,Clickety Clow,113.1,BN,J. Knox WR - CHI ,0.0,@MIN,"Win, 17-13"
2011,17,Jason,Clickety Clow,113.1,BN,L. Tomlinson RB - NYJ ,7.9,@MIA,"Loss, 17-19"
2011,17,Jason,Clickety Clow,113.1,BN,D. Branch WR - NE ,0.0,BUF,"Win, 49-21"
2011,17,Jason,Clickety Clow,113.1,BN,K. Winslow TE - TB ,7.6,@ATL,"Loss, 24-45"
2011,17,Jason,Clickety Clow,113.1,BN,M. Moore QB - MIA ,5.3,NYJ,"Win, 19-17"
2011,17,Jason,Clickety Clow,113.1,BN,Bills DEF ,2.0,@NE,"Loss, 21-49"
2011,17,Matt,Mongorians,120.36,QB,D. Brees QB - NO ,34.06,CAR,"Win, 45-17"
2011,17,Matt,Mongorians,120.36,RB,T. Gerhart RB - MIN ,7.0,CHI,"Loss, 13-17"
2011,17,Matt,Mongorians,120.36,RB,M. Bush RB - LV ,7.9,LAC,"Loss, 26-38"
2011,17,Matt,Mongorians,120.36,WR,A. Boldin WR - BAL ,0.0,@CIN,"Win, 24-16"
2011,17,Matt,Mongorians,120.36,WR,V. Jackson WR - LAC ,14.0,@LV,"Win, 38-26"
2011,17,Matt,Mongorians,120.36,TE,J. Graham TE - NO ,15.7,CAR,"Win, 45-17"
2011,17,Matt,Mongorians,120.36,W/R,M. Crabtree WR - SF ,21.2,@LA,"Win, 34-27"
2011,17,Matt,Mongorians,120.36,K,M. Nugent K - CIN ,10.0,BAL,"Loss, 16-24"
2011,17,Matt,Mongorians,120.36,DEF,Eagles DEF ,7.0,WAS,"Win, 34-10"
2011,17,Matt,Mongorians,120.36,DP,P. Willis LB - SF ,3.5,@LA,"Win, 34-27"
2011,17,Matt,Mongorians,120.36,BN,D. McFadden RB - LV ,0.0,LAC,"Loss, 26-38"
2011,17,Matt,Mongorians,120.36,BN,D. Woodhead RB - NE ,7.7,BUF,"Win, 49-21"
2011,17,Matt,Mongorians,120.36,BN,R. Cobb WR - GB ,0.0,DET,"Win, 45-41"
2011,17,Matt,Mongorians,120.36,BN,M. Ingram RB - NO ,0.0,CAR,"Win, 45-17"
2011,17,Matt,Mongorians,120.36,BN,D. Carpenter K - MIA ,15.0,NYJ,"Win, 19-17"
2011,17,Matt,Mongorians,120.36,BN,C. Lofton LB - ATL ,20.0,TB,"Win, 45-24"
2011,17,Mike,Mr Pig Skinner,84.63,QB,P. Rivers QB - LAC ,22.1,@LV,"Win, 38-26"
2011,17,Mike,Mr Pig Skinner,84.63,RB,S. Greene RB - NYJ ,5.5,@MIA,"Loss, 17-19"
2011,17,Mike,Mr Pig Skinner,84.63,RB,R. Bush RB - MIA ,0.0,NYJ,"Win, 19-17"
2011,17,Mike,Mr Pig Skinner,84.63,WR,D. Bryant WR - DAL ,13.53,@NYG,"Loss, 14-31"
2011,17,Mike,Mr Pig Skinner,84.63,WR,S. Smith WR - CAR ,13.7,@NO,"Loss, 17-45"
2011,17,Mike,Mr Pig Skinner,84.63,TE,O. Daniels TE - HOU ,0.0,TEN,"Loss, 22-23"
2011,17,Mike,Mr Pig Skinner,84.63,W/R,L. Blount RB - TB ,2.6,@ATL,"Loss, 24-45"
2011,17,Mike,Mr Pig Skinner,84.63,K,S. Gostkowski K - NE ,11.0,BUF,"Win, 49-21"
2011,17,Mike,Mr Pig Skinner,84.63,DEF,Jets DEF ,6.0,@MIA,"Loss, 17-19"
2011,17,Mike,Mr Pig Skinner,84.63,DP,P. Peterson DB - ARI ,10.2,SEA,"Win, 23-20"
2011,17,Mike,Mr Pig Skinner,84.63,BN,J. McKnight RB - NYJ ,3.4,@MIA,"Loss, 17-19"
2011,17,Mike,Mr Pig Skinner,84.63,BN,A. Dalton QB - CIN ,10.98,BAL,"Loss, 16-24"
2011,17,Mike,Mr Pig Skinner,84.63,BN,D. Bowe WR - KC ,9.3,@DEN,"Win, 7-3"
2011,17,Mike,Mr Pig Skinner,84.63,BN,L. Washington RB - SEA ,23.4,@ARI,"Loss, 20-23"
2011,17,Mike,Mr Pig Skinner,84.63,BN,T. Ginn WR - SF ,0.0,@LA,"Win, 34-27"
2011,17,Mike,Mr Pig Skinner,84.63,BN,J. Jones WR - GB ,8.9,DET,"Win, 45-41"
2011,17,Aaron,I Cursed AJ Crane,207.4,QB,M. Stafford QB - DET ,38.8,@GB,"Loss, 41-45"
2011,17,Aaron,I Cursed AJ Crane,207.4,RB,F. Jones RB - DAL ,7.7,@NYG,"Loss, 14-31"
2011,17,Aaron,I Cursed AJ Crane,207.4,RB,R. Rice RB - BAL ,31.9,@CIN,"Win, 24-16"
2011,17,Aaron,I Cursed AJ Crane,207.4,WR,H. Nicks WR - NYG ,13.6,DAL,"Win, 31-14"
2011,17,Aaron,I Cursed AJ Crane,207.4,WR,C. Johnson WR - DET ,30.4,@GB,"Loss, 41-45"
2011,17,Aaron,I Cursed AJ Crane,207.4,TE,R. Gronkowski TE - NE ,22.8,BUF,"Win, 49-21"
2011,17,Aaron,I Cursed AJ Crane,207.4,W/R,J. Nelson WR - GB ,34.2,DET,"Win, 45-41"
2011,17,Aaron,I Cursed AJ Crane,207.4,K,N. Novak K - LAC ,10.0,@LV,"Win, 38-26"
2011,17,Aaron,I Cursed AJ Crane,207.4,DEF,Jaguars DEF ,13.0,IND,"Win, 19-13"
2011,17,Aaron,I Cursed AJ Crane,207.4,DP,D. Johnson LB - KC ,5.0,@DEN,"Win, 7-3"
2011,17,Aaron,I Cursed AJ Crane,207.4,BN,T. Young WR - DET ,14.4,@GB,"Loss, 41-45"
2011,17,Aaron,I Cursed AJ Crane,207.4,BN,S. Morris RB - DAL ,1.9,@NYG,"Loss, 14-31"
2011,17,Aaron,I Cursed AJ Crane,207.4,BN,S. Logan RB - DET ,7.0,@GB,"Loss, 41-45"
2011,17,Aaron,I Cursed AJ Crane,207.4,BN,R. Longwell K - MIN ,9.0,CHI,"Loss, 13-17"
2011,17,Aaron,I Cursed AJ Crane,207.4,BN,Raiders DEF ,-2.0,LAC,"Loss, 26-38"
2011,17,Aaron,I Cursed AJ Crane,207.4,BN,Chargers DEF ,8.0,@LV,"Win, 38-26"
2012,1,AJ,Hunting Horwitz,94.3,QB,M. Stafford QB - DET ,12.5,LA,Sun 10:00 amGet Tickets
2012,1,AJ,Hunting Horwitz,94.3,RB,M. Forte RB - CHI ,18.0,IND,"Win, 41-21"
2012,1,AJ,Hunting Horwitz,94.3,RB,W. McGahee RB - DEN ,6.4,PIT,"Win, 31-19"
2012,1,AJ,Hunting Horwitz,94.3,WR,H. Nicks WR - NYG ,3.8,DAL,"Loss, 17-24"
2012,1,AJ,Hunting Horwitz,94.3,WR,M. Floyd WR - LAC ,12.6,@LV,"Win, 22-14"
2012,1,AJ,Hunting Horwitz,94.3,TE,J. Tamme TE - DEN ,11.3,PIT,"Win, 31-19"
2012,1,AJ,Hunting Horwitz,94.3,W/R,D. Jackson WR - PHI ,8.2,@CLE,"Win, 17-16"
2012,1,AJ,Hunting Horwitz,94.3,K,J. Hanson K - DET ,9.0,LA,Sun 10:00 amGet Tickets
2012,1,AJ,Hunting Horwitz,94.3,DEF,Cowboys DEF ,6.0,@NYG,"Win, 24-17"
2012,1,AJ,Hunting Horwitz,94.3,DP,C. Lofton LB - NO ,6.5,WAS,"Loss, 32-40"
2012,1,AJ,Hunting Horwitz,94.3,BN,E. Royal WR - LAC ,2.8,@LV,"Win, 22-14"
2012,1,AJ,Hunting Horwitz,94.3,BN,B. Tate RB - HOU ,2.8,MIA,"Win, 30-10"
2012,1,AJ,Hunting Horwitz,94.3,BN,A. Boldin WR - BAL ,14.6,CIN,"Win, 44-13"
2012,1,AJ,Hunting Horwitz,94.3,BN,N. Washington WR - TEN ,11.3,NE,"Loss, 13-34"
2012,1,AJ,Hunting Horwitz,94.3,BN,A. Peterson RB - MIN ,20.7,JAX,"Win, 26-23"
2012,1,AJ,Hunting Horwitz,94.3,BN,A. Luck QB - IND ,9.26,@CHI,"Loss, 21-41"
2012,1,dan,DR Philthy,105.32,QB,P. Manning QB - DEN ,20.42,PIT,"Win, 31-19"
2012,1,dan,DR Philthy,105.32,RB,D. McFadden RB - LV ,11.8,LAC,"Loss, 14-22"
2012,1,dan,DR Philthy,105.32,RB,D. Sproles RB - NO ,19.3,WAS,"Loss, 32-40"
2012,1,dan,DR Philthy,105.32,WR,J. Nelson WR - GB ,8.4,SF,"Loss, 22-30"
2012,1,dan,DR Philthy,105.32,WR,M. Colston WR - NO ,5.1,WAS,"Loss, 32-40"
2012,1,dan,DR Philthy,105.32,TE,D. Keller TE - NYJ ,0.7,BUF,"Win, 48-28"
2012,1,dan,DR Philthy,105.32,W/R,T. Gerhart RB - MIN ,2.6,JAX,"Win, 26-23"
2012,1,dan,DR Philthy,105.32,K,B. Cundiff K - SF ,16.0,@GB,"Win, 30-22"
2012,1,dan,DR Philthy,105.32,DEF,Falcons DEF ,9.0,@KC,"Win, 40-24"
2012,1,dan,DR Philthy,105.32,DP,D. Washington LB - ARI ,12.0,SEA,"Win, 20-16"
2012,1,dan,DR Philthy,105.32,BN,F. Jones RB - DAL ,4.07,@NYG,"Win, 24-17"
2012,1,dan,DR Philthy,105.32,BN,P. Hillis RB - KC ,2.4,ATL,"Loss, 24-40"
2012,1,dan,DR Philthy,105.32,BN,M. Crabtree WR - SF ,7.6,@GB,"Win, 30-22"
2012,1,dan,DR Philthy,105.32,BN,A. Smith QB - SF ,17.74,@GB,"Win, 30-22"
2012,1,dan,DR Philthy,105.32,BN,M. Bush RB - CHI ,16.2,IND,"Win, 41-21"
2012,1,dan,DR Philthy,105.32,BN,Steelers DEF ,4.0,@DEN,"Loss, 19-31"
2012,1,Kameron,Drunken Monkeys,102.01,QB,T. Romo QB - DAL ,23.48,@NYG,"Win, 24-17"
2012,1,Kameron,Drunken Monkeys,102.01,RB,J. Charles RB - KC ,8.7,ATL,"Loss, 24-40"
2012,1,Kameron,Drunken Monkeys,102.01,RB,L. McCoy RB - PHI ,14.6,@CLE,"Win, 17-16"
2012,1,Kameron,Drunken Monkeys,102.01,WR,S. Smith WR - CAR ,11.6,@TB,"Loss, 10-16"
2012,1,Kameron,Drunken Monkeys,102.01,WR,A. Brown WR - PIT ,9.33,@DEN,"Loss, 19-31"
2012,1,Kameron,Drunken Monkeys,102.01,TE,B. Pettigrew TE - DET ,7.7,LA,Sun 10:00 amGet Tickets
2012,1,Kameron,Drunken Monkeys,102.01,W/R,D. Amendola WR - STL ,7.6,@DET,Sun 10:00 amGet Tickets
2012,1,Kameron,Drunken Monkeys,102.01,K,S. Gostkowski K - NE ,11.0,@TEN,"Win, 34-13"
2012,1,Kameron,Drunken Monkeys,102.01,DEF,Jaguars DEF ,4.0,@MIN,"Loss, 23-26"
2012,1,Kameron,Drunken Monkeys,102.01,DP,G. Wilson DB - BUF ,4.0,@NYJ,"Loss, 28-48"
2012,1,Kameron,Drunken Monkeys,102.01,BN,K. Britt WR - TEN ,0.0,NE,"Loss, 13-34"
2012,1,Kameron,Drunken Monkeys,102.01,BN,R. Helu RB - WAS ,2.7,@NO,"Win, 40-32"
2012,1,Kameron,Drunken Monkeys,102.01,BN,K. Hunter RB - SF ,6.17,@GB,"Win, 30-22"
2012,1,Kameron,Drunken Monkeys,102.01,BN,T. Young WR - DET ,2.5,LA,Sun 10:00 amGet Tickets
2012,1,Kameron,Drunken Monkeys,102.01,BN,J. Cutler QB - CHI ,18.92,IND,"Win, 41-21"
2012,1,Kameron,Drunken Monkeys,102.01,BN,Giants DEF ,4.0,DAL,"Loss, 17-24"
2012,1,Sam,Enemy at the Gates,119.76,QB,M. Ryan QB - ATL ,32.46,@KC,"Win, 40-24"
2012,1,Sam,Enemy at the Gates,119.76,RB,C. Johnson RB - TEN ,5.1,NE,"Loss, 13-34"
2012,1,Sam,Enemy at the Gates,119.76,RB,S. Greene RB - NYJ ,19.4,BUF,"Win, 48-28"
2012,1,Sam,Enemy at the Gates,119.76,WR,M. Wallace WR - PIT ,9.7,@DEN,"Loss, 19-31"
2012,1,Sam,Enemy at the Gates,119.76,WR,V. Cruz WR - NYG ,5.8,DAL,"Loss, 17-24"
2012,1,Sam,Enemy at the Gates,119.76,TE,A. Gates TE - LAC ,4.3,@LV,"Win, 22-14"
2012,1,Sam,Enemy at the Gates,119.76,W/R,D. Thomas WR - DEN ,17.0,PIT,"Win, 31-19"
2012,1,Sam,Enemy at the Gates,119.76,K,A. Henery K - PHI ,5.0,@CLE,"Win, 17-16"
2012,1,Sam,Enemy at the Gates,119.76,DEF,Ravens DEF ,18.0,CIN,"Win, 44-13"
2012,1,Sam,Enemy at the Gates,119.76,DP,E. Berry DB - KC ,3.0,ATL,"Loss, 24-40"
2012,1,Sam,Enemy at the Gates,119.76,BN,J. Cook TE - TEN ,6.4,NE,"Loss, 13-34"
2012,1,Sam,Enemy at the Gates,119.76,BN,R. Cobb WR - GB ,25.9,SF,"Loss, 22-30"
2012,1,Sam,Enemy at the Gates,119.76,BN,S. Ridley RB - NE ,21.2,@TEN,"Win, 34-13"
2012,1,Sam,Enemy at the Gates,119.76,BN,M. Schaub QB - HOU ,14.44,MIA,"Win, 30-10"
2012,1,Sam,Enemy at the Gates,119.76,BN,D. Brown RB - IND ,10.8,@CHI,"Loss, 21-41"
2012,1,Sam,Enemy at the Gates,119.76,BN,M. Williams WR - TB ,7.2,CAR,"Win, 16-10"
2012,1,Mike,hahBEEEEEEHHbut,103.59,QB,A. Rodgers QB - GB ,22.82,SF,"Loss, 22-30"
2012,1,Mike,hahBEEEEEEHHbut,103.59,RB,B. Wells RB - ARI ,1.4,SEA,"Win, 20-16"
2012,1,Mike,hahBEEEEEEHHbut,103.59,RB,D. Murray RB - DAL ,14.0,@NYG,"Win, 24-17"
2012,1,Mike,hahBEEEEEEHHbut,103.59,WR,E. Decker WR - DEN ,5.4,PIT,"Win, 31-19"
2012,1,Mike,hahBEEEEEEHHbut,103.59,WR,M. Austin WR - DAL ,13.3,@NYG,"Win, 24-17"
2012,1,Mike,hahBEEEEEEHHbut,103.59,TE,A. Hernandez TE - NE ,12.4,@TEN,"Win, 34-13"
2012,1,Mike,hahBEEEEEEHHbut,103.59,W/R,S. Holmes WR - NYJ ,6.8,BUF,"Win, 48-28"
2012,1,Mike,hahBEEEEEEHHbut,103.59,K,S. Janikowski K - LV ,8.0,LAC,"Loss, 14-22"
2012,1,Mike,hahBEEEEEEHHbut,103.59,DEF,Eagles DEF ,14.0,@CLE,"Win, 17-16"
2012,1,Mike,hahBEEEEEEHHbut,103.59,DP,P. Peterson DB - ARI ,5.47,SEA,"Win, 20-16"
2012,1,Mike,hahBEEEEEEHHbut,103.59,BN,J. Flacco QB - BAL ,19.86,CIN,"Win, 44-13"
2012,1,Mike,hahBEEEEEEHHbut,103.59,BN,J. Starks RB - GB ,0.0,SF,"Loss, 22-30"
2012,1,Mike,hahBEEEEEEHHbut,103.59,BN,E. Royster RB - WAS ,1.0,@NO,"Win, 40-32"
2012,1,Mike,hahBEEEEEEHHbut,103.59,BN,M. Ingram RB - NO ,1.5,WAS,"Loss, 32-40"
2012,1,Mike,hahBEEEEEEHHbut,103.59,BN,B. Lloyd WR - NE ,6.9,@TEN,"Win, 34-13"
2012,1,Mike,hahBEEEEEEHHbut,103.59,BN,B. Celek TE - PHI ,6.5,@CLE,"Win, 17-16"
2012,1,Rob,Senor Manberto,77.39,QB,C. Newton QB - CAR ,14.52,@TB,"Loss, 10-16"
2012,1,Rob,Senor Manberto,77.39,RB,L. Blount RB - TB ,1.0,CAR,"Win, 16-10"
2012,1,Rob,Senor Manberto,77.39,RB,M. Jones-Drew RB - JAC ,9.77,@MIN,"Loss, 23-26"
2012,1,Rob,Senor Manberto,77.39,WR,D. Bowe WR - KC ,5.3,ATL,"Loss, 24-40"
2012,1,Rob,Senor Manberto,77.39,WR,W. Welker WR - NE ,1.4,@TEN,"Win, 34-13"
2012,1,Rob,Senor Manberto,77.39,TE,J. Witten TE - DAL ,1.0,@NYG,"Win, 24-17"
2012,1,Rob,Senor Manberto,77.39,W/R,D. Williams RB - CAR ,0.4,@TB,"Loss, 10-16"
2012,1,Rob,Senor Manberto,77.39,K,M. Bryant K - ATL ,16.0,@KC,"Win, 40-24"
2012,1,Rob,Senor Manberto,77.39,DEF,Bears DEF ,14.0,IND,"Win, 41-21"
2012,1,Rob,Senor Manberto,77.39,DP,D. Jackson LB - CLE ,14.0,PHI,"Loss, 16-17"
2012,1,Rob,Senor Manberto,77.39,BN,M. Manningham WR - SF ,2.9,@GB,"Win, 30-22"
2012,1,Rob,Senor Manberto,77.39,BN,J. Freeman QB - TB ,10.82,CAR,"Win, 16-10"
2012,1,Rob,Senor Manberto,77.39,BN,D. Heyward-Bey WR - LV ,4.3,LAC,"Loss, 14-22"
2012,1,Rob,Senor Manberto,77.39,BN,R. Mathews RB - LAC ,0.0,@LV,"Win, 22-14"
2012,1,Rob,Senor Manberto,77.39,BN,O. Daniels TE - HOU ,8.7,MIA,"Win, 30-10"
2012,1,Rob,Senor Manberto,77.39,BN,Seahawks DEF ,6.0,@ARI,"Loss, 16-20"
2012,1,Colin,Im a scientist,81.86,QB,D. Brees QB - NO ,21.56,WAS,"Loss, 32-40"
2012,1,Colin,Im a scientist,81.86,RB,A. Bradshaw RB - NYG ,15.3,DAL,"Loss, 17-24"
